trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2153399281,2153399281,215339928,25-35 years,Woman,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,1.0405488309535824,One
2153399291,2153399291,215339929,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2153399301,2153399301,215339930,66 and more,Woman,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),15.0,3.75,2,0.5761899646958017,None
2153399302,2153399302,215339930,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2153399311,2153399311,215339931,36-45 years,Woman,Working at part time job(s),Usual workplace,Car as driver,10.0,2.5,4,0.8182308142103268,One
2153399312,2153399312,215339931,46-55 years,Man,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Car as driver,10.0,2.5,4,1.318947547664047,One
2153399313,2153399313,215339931,14-15 years,Man,Studying at school,Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),60.0,15.0,4,0.8838452498329735,One
2153399314,2153399314,215339931,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Walking,8.0,2.0,4,0.9085998630188142,One
2153404571,2153404571,215340457,36-45 years,Man,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Bus (local bus),50.0,12.5,1,1.226524444430224,None
2153419861,2153419861,215341986,66 and more,Man,Working at both main and side jobs,Not usual workplace/ on some work tasks,Car as driver,20.0,5.0,2,0.6578800871293811,One
2153419862,2153419862,215341986,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2153465501,2153465501,215346550,56-65 years,Man,Working at full time job(s),,,,,4,0.9454076260111136,None
2153465502,2153465502,215346550,56-65 years,Woman,Working at full time job(s),,,,,4,0.6254296922541548,None
2153465503,2153465503,215346550,25-35 years,Man,Working at part time job(s),Not usual workplace/ on some work tasks,"Two wheels personal motor vehicle (motorcycle, moped etc.)",15.0,3.75,4,1.5166038838578633,None
2153465504,2153465504,215346550,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),15.0,3.75,4,0.5761899646958017,None
2153465511,2153465511,215346551,56-65 years,Woman,Housewife/ houseman,"Visiting home of other people (parents, relatives, friends etc)",Walking,60.0,15.0,1,0.6254296922541548,One
2153465521,2153465521,215346552,46-55 years,Woman,"Unemployed, searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),15.0,3.75,1,0.8987541627278769,None
2153465531,2153465531,215346553,36-45 years,Woman,"Unemployed, searching for job",Domicile,Car as passenger,330.0,82.5,1,0.8182308142103268,One
2153465541,2153465541,215346554,25-35 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from courses/clubs/sections etc,Car as driver,15.0,3.75,2,1.0405488309535824,One
2153465542,2153465542,215346554,36-45 years,Man,Working at full time job(s),,,,,2,1.226524444430224,None
2153465551,2153465551,215346555,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),90.0,22.5,1,1.0405488309535824,None
2153465561,2153465561,215346556,36-45 years,Man,Working at part time job(s),Usual workplace,Walking,30.0,7.5,2,1.226524444430224,One
2153465562,2153465562,215346556,36-45 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),25.0,6.25,2,0.8182308142103268,One
2153510241,2153510241,215351024,46-55 years,Woman,Housewife/ houseman,,,,,7,0.8987541627278769,None
2153510242,2153510242,215351024,56-65 years,Man,Working at part time job(s),,,,,7,0.9454076260111136,None
2153510243,2153510243,215351024,25-35 years,Man,Working at full time job(s),,,,,7,1.5166038838578633,None
2153510244,2153510244,215351024,25-35 years,Man,Working at part time job(s),,,,,7,1.5166038838578633,None
2153510245,2153510245,215351024,18-24 years,Woman,Student (of university or vocational college),,,,,7,1.1680184442194046,None
2153510246,2153510246,215351024,16-17 years,Woman,Working at part time job(s),,,,,7,0.9085998630188142,None
2153510247,2153510247,215351024,14-15 years,Man,Student (of university or vocational college),,,,,7,0.8838452498329735,None
2153512831,2153512831,215351283,56-65 years,Man,Working at full time job(s),,,,,3,0.9454076260111136,None
2153512832,2153512832,215351283,56-65 years,Woman,Housewife/ houseman,,,,,3,0.6254296922541548,None
2153512833,2153512833,215351283,25-35 years,Woman,Working at part time job(s),,,,,3,1.0405488309535824,None
2153518191,2153518191,215351819,25-35 years,Man,Working at full time job(s),Usual workplace,Rented car (as driver),90.0,22.5,1,1.5166038838578633,One
2153518201,2153518201,215351820,46-55 years,Woman,Working at full time job(s),,,,,1,0.8987541627278769,None
2153518211,2153518211,215351821,46-55 years,Woman,Working at full time job(s),Not usual workplace/ on some work tasks,Car as passenger,30.0,7.5,2,0.8987541627278769,One
2153518212,2153518212,215351821,18-24 years,Woman,Student (of university or vocational college),University,Metro,50.0,12.5,2,1.1680184442194046,One
2153518221,2153518221,215351822,18-24 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),40.0,10.0,1,1.3467554790918572,None
2153518231,2153518231,215351823,36-45 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,2,0.8182308142103268,None
2153518232,2153518232,215351823,18-24 years,Man,Working at full time job(s),Usual workplace,Car as passenger,20.0,5.0,2,1.3467554790918572,None
2153536081,2153536081,215353608,18-24 years,Woman,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Car as passenger,120.0,30.0,1,1.1680184442194046,None
2153536091,2153536091,215353609,36-45 years,Woman,Working at full time job(s),Usual workplace,Metro,45.0,11.25,2,0.8182308142103268,None
2153536092,2153536092,215353609,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2153536101,2153536101,215353610,56-65 years,Woman,"Retired, not working",Usual workplace,Metro,65.0,16.25,2,0.6254296922541548,None
2153536102,2153536102,215353610,66 and more,Man,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Car as driver,30.0,7.5,2,0.6578800871293811,One
2153536111,2153536111,215353611,36-45 years,Woman,Working at full time job(s),Domicile,Bus (local bus),60.0,15.0,1,0.8182308142103268,One
2153536121,2153536121,215353612,18-24 years,Woman,Working at full time job(s),Not usual workplace/ on some work tasks,Metro,60.0,15.0,2,1.1680184442194046,None
2153536124,2153536124,215353612,25-35 years,Woman,Working at full time job(s),Usual workplace,Metro,35.0,8.75,2,1.0405488309535824,None
2153550501,2153550501,215355050,25-35 years,Man,Student (of university or vocational college),"Visiting home of other people (parents, relatives, friends etc)",Taxi passenger,25.0,6.25,1,1.5166038838578633,None
2153550511,2153550511,215355051,25-35 years,Man,Working at full time job(s),Dropped a family member to work/Picked up from work,Car as driver,30.0,7.5,1,1.5166038838578633,One
2153550521,2153550521,215355052,66 and more,Woman,Housewife/ houseman,,,,,1,0.5761899646958017,None
2153550531,2153550531,215355053,36-45 years,Man,Working at full time job(s),Domicile,Car as driver,30.0,7.5,1,1.226524444430224,One
2153550541,2153550541,215355054,36-45 years,Woman,Working at full time job(s),Domicile,Marshrutka (local),80.0,20.0,1,0.8182308142103268,One
2153550551,2153550551,215355055,66 and more,Man,"Unemployed, not searching for job",Health center/Doctor,Bus (local bus),30.0,7.5,1,0.6578800871293811,None
2153550561,2153550561,215355056,36-45 years,Woman,Housewife/ houseman,"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),20.0,5.0,3,0.8182308142103268,One
2153550562,2153550562,215355056,16-17 years,Woman,Studying at school,Secondary School,Bus (local bus),35.0,8.75,3,0.9085998630188142,One
2153550564,2153550564,215355056,14-15 years,Woman,Studying at school,Secondary School,Bus (local bus),30.0,7.5,3,0.6792175002843309,One
2153550571,2153550571,215355057,36-45 years,Woman,Working at full time job(s),Usual workplace,Taxi passenger,20.0,5.0,2,0.8182308142103268,None
2153550572,2153550572,215355057,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2153550581,2153550581,215355058,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2153550591,2153550591,215355059,66 and more,Woman,"Retired, not working",,,,,5,0.5761899646958017,None
2153550592,2153550592,215355059,46-55 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Taxi passenger,30.0,7.5,5,0.8987541627278769,One
2153550593,2153550593,215355059,18-24 years,Woman,"Unemployed, searching for job",,,,,5,1.1680184442194046,None
2153550594,2153550594,215355059,25-35 years,Man,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Taxi passenger,30.0,7.5,5,1.5166038838578633,One
2153550596,2153550596,215355059,66 and more,Man,Working at full time job(s),,,,,5,0.6578800871293811,None
2153553221,2153553221,215355322,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2153553222,2153553222,215355322,46-55 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),45.0,11.25,3,0.8987541627278769,One
2153553223,2153553223,215355322,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,3,1.318947547664047,One
2153553231,2153553231,215355323,46-55 years,Man,Working at part time job(s),Usual workplace,Marshrutka (local),10.0,2.5,2,1.318947547664047,None
2153553232,2153553232,215355323,36-45 years,Man,"Unemployed, not searching for job",,,,,2,1.226524444430224,None
2153553241,2153553241,215355324,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2153553242,2153553242,215355324,66 and more,Man,Working at full time job(s),Usual workplace,Car as driver,10.0,2.5,2,0.6578800871293811,One
2153553251,2153553251,215355325,46-55 years,Woman,Working at full time job(s),,,,,4,0.8987541627278769,None
2153553252,2153553252,215355325,46-55 years,Man,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,20.0,5.0,4,1.318947547664047,One
2153553253,2153553253,215355325,25-35 years,Man,"Unemployed, searching for job",,,,,4,1.5166038838578633,None
2153553254,2153553254,215355325,18-24 years,Woman,"Unemployed, searching for job",,,,,4,1.1680184442194046,None
2153553261,2153553261,215355326,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2153553271,2153553271,215355327,46-55 years,Woman,Working at full time job(s),,,,,2,0.8987541627278769,None
2153553272,2153553272,215355327,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2153553281,2153553281,215355328,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,45.0,11.25,4,0.9454076260111136,One
2153553282,2153553282,215355328,46-55 years,Woman,Housewife/ houseman,,,,,4,0.8987541627278769,None
2153553283,2153553283,215355328,25-35 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,30.0,7.5,4,1.0405488309535824,One
2153553286,2153553286,215355328,66 and more,Woman,"Retired, not working",,,,,4,0.5761899646958017,None
2153553291,2153553291,215355329,56-65 years,Woman,Working at full time job(s),,,,,3,0.6254296922541548,None
2153553293,2153553293,215355329,25-35 years,Woman,Working at full time job(s),,,,,3,1.0405488309535824,None
2153553294,2153553294,215355329,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,3,1.5166038838578633,One
2153607741,2153607741,215360774,56-65 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,3,0.9454076260111136,None
2153607742,2153607742,215360774,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2153607743,2153607743,215360774,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2153607752,2153607752,215360775,25-35 years,Man,"Unemployed, searching for job",,,,,2,1.5166038838578633,None
2153607753,2153607753,215360775,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2153607761,2153607761,215360776,56-65 years,Man,"Unemployed, searching for job",Dropped a family member to work/Picked up from work,Bus (local bus),60.0,15.0,2,0.9454076260111136,None
2153607762,2153607762,215360776,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,2,1.226524444430224,One
2153607771,2153607771,215360777,46-55 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),45.0,11.25,1,0.8987541627278769,None
2153639481,2153639481,215363948,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2153639491,2153639491,215363949,56-65 years,Man,Working at full time job(s),Usual workplace,Walking,60.0,15.0,1,0.9454076260111136,None
2153754481,2153754481,215375448,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2153754482,2153754482,215375448,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2153757921,2153757921,215375792,56-65 years,Man,"Unemployed, searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,40.0,10.0,1,0.9454076260111136,One
2153762471,2153762471,215376247,18-24 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),120.0,30.0,2,1.1680184442194046,None
2153762472,2153762472,215376247,36-45 years,Woman,"Unemployed, not searching for job",,,,,2,0.8182308142103268,None
2153769611,2153769611,215376961,18-24 years,Other,Working at full time job(s),Courses/clubs/sections/other educational facilities,Car as driver,30.0,7.5,1,1.3467554790918572,One
2153775781,2153775781,215377578,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2153775782,2153775782,215377578,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2153775911,2153775911,215377591,46-55 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,1,1.318947547664047,One
2153784971,2153784971,215378497,25-35 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Walking,45.0,11.25,1,1.0405488309535824,None
2153788811,2153788811,215378881,25-35 years,Woman,Working at part time job(s),"Restaurant, café or other socializing sites",Car as passenger,90.0,22.5,2,1.0405488309535824,None
